PlantCode,GenID,power_gen,bus,FuelType,Pg,Pmax,Pmin,Qg,Qmax,Qmin,Lat,Lon
34,1P,-9.790629095426004e-18,745,Conventional Hydroelectric,4.0333628,12.1,0,0,18.7771429,-14.6707143,39.134259,-120.953341
151,1,-1.3496128817205953e-15,1804,Petroleum Liquids,0.0,71.2,0,0,34.5,-23.7,37.62936,-120.93139
151,2,-1.3496128817205953e-15,1804,Natural Gas Fired Combustion Turbine,0.0,71.2,0,0,34.5,-23.7,37.62936,-120.93139
161,1,9.512988401187205e-16,1964,Conventional Hydroelectric,0.366669117,1.1,0,0,18.7771429,-14.6707143,37.611461,-120.594678
161,2,9.512988401187205e-16,1964,Conventional Hydroelectric,0.366669117,1.1,0,0,18.7771429,-14.6707143,37.611461,-120.594678
161,3,9.512988401187205e-16,1964,Conventional Hydroelectric,0.366669117,1.1,0,0,18.7771429,-14.6707143,37.611461,-120.594678
162,1,1.173819947204602e-15,1360,Conventional Hydroelectric,0.166667613,0.5,0,0,18.7771429,-14.6707143,37.621536,-120.746247
162,2,1.173819947204602e-15,1360,Conventional Hydroelectric,0.166667613,0.5,0,0,18.7771429,-14.6707143,37.621536,-120.746247
180,1,9.833609721305438e-16,1745,Conventional Hydroelectric,0.333335524,1.0,0,0,18.7771429,-14.6707143,40.45193,-121.86215
214,1,9.831737248974397e-16,744,Conventional Hydroelectric,0.333335524,1.0,0,0,18.7771429,-14.6707143,39.215979,-120.80355
215,1,8.656779520712845e-16,1587,Conventional Hydroelectric,0.466669881,1.4,0,0,18.7771429,-14.6707143,38.071944,-120.539444
219,1,-9.768213880480626e-16,8022,Conventional Hydroelectric,39.30029,117.9,0,0,57.1,-39.3,40.007445,-121.249438
220,H1,-8.947188160187403e-17,2220,Conventional Hydroelectric,11.0000809,33.0,0,0,0.0,0.0,39.91062,-121.327692
220,H2,-8.947188160187403e-17,2220,Conventional Hydroelectric,11.0000809,33.0,0,0,0.0,0.0,39.91062,-121.327692
221,1,-1.7635953530726682e-16,1748,Conventional Hydroelectric,13.3334314,40.0,0,0,19.4,-13.3,40.175656,-121.190663
222,1,5.57337721062424e-17,8542,Conventional Hydroelectric,7.93339151,23.8,0,0,11.5,-7.9,40.085476,-121.148241
222,2,4.9269736844426354e-17,8542,Conventional Hydroelectric,8.33339446,25.0,0,0,12.1,-8.3,40.085476,-121.148241
222,3,4.9269736844426354e-17,8542,Conventional Hydroelectric,8.33339446,25.0,0,0,12.1,-8.3,40.085476,-121.148241
223,4,-4.0325048527393664e-16,8542,Conventional Hydroelectric,20.1001481,60.3,0,0,29.2,-20.1,40.085997,-121.149373
223,5,-3.658447503599674e-16,8542,Conventional Hydroelectric,19.2001415,57.6,0,0,27.9,-19.2,40.085997,-121.149373
227,1,5.574560686977648e-17,1743,Conventional Hydroelectric,4.0333628,12.1,0,0,18.7771429,-14.6707143,40.404645,-122.121904
229,1,1.0904501920109316e-15,1735,Conventional Hydroelectric,0.233334754,0.7,0,0,18.7771429,-14.6707143,40.570817,-122.02093
229,2,1.0904501920109316e-15,1735,Conventional Hydroelectric,0.233334754,0.7,0,0,18.7771429,-14.6707143,40.570817,-122.02093
235,1,-2.0295509946280414e-17,8578,Conventional Hydroelectric,4.00002922,12.0,0,0,5.95,-4.1,39.256873,-120.767437
235,2,-2.0295509946280414e-17,8578,Conventional Hydroelectric,4.00002922,12.0,0,0,5.95,-4.1,39.256873,-120.767437
235,3,-2.0295509946280414e-17,8578,Conventional Hydroelectric,4.00002922,12.0,0,0,5.95,-4.1,39.256873,-120.767437
235,4,-5.467774712473787e-17,8578,Conventional Hydroelectric,4.40003218,13.2,0,0,5.95,-4.1,39.256873,-120.767437
237,1,9.403772903201999e-17,744,Conventional Hydroelectric,7.33338707,22.0,0,0,16.5,-7.3,39.216985,-120.835587
238,1,1.290487247856933e-16,106,Conventional Hydroelectric,3.33335758,10.0,0,0,7.5,-3.35,38.793574,-120.619152
238,2,1.290487247856933e-16,106,Conventional Hydroelectric,3.33335758,10.0,0,0,7.5,-3.35,38.793574,-120.619152
239,1,-7.842522977192199e-17,7778,Conventional Hydroelectric,10.7667458,32.3,0,0,15.6,-10.8,38.330985,-120.669901
239,2,-1.1910304592268603e-16,7778,Conventional Hydroelectric,11.700086,35.1,0,0,17.0,-11.7,38.330985,-120.669901
239,3,-1.1910304592268603e-16,7778,Conventional Hydroelectric,11.700086,35.1,0,0,17.0,-11.7,38.330985,-120.669901
240,H1,-4.562858509511505e-16,1634,Conventional Hydroelectric,22.5001659,67.5,0,0,32.7,-22.5,36.927424,-119.02025
240,H2,-4.562858509511505e-16,1634,Conventional Hydroelectric,22.5001659,67.5,0,0,32.7,-22.5,36.927424,-119.02025
241,1,-5.4543173698286676e-17,749,Conventional Hydroelectric,4.53336649,13.6,0,0,18.7771429,-14.6707143,38.956985,-121.041932
242,1,6.485563727488058e-16,339,Conventional Hydroelectric,0.86667277,2.6,0,0,18.7771429,-14.6707143,40.268712,-121.089479
242,2,6.3198751806758295e-16,339,Conventional Hydroelectric,0.900006343,2.7,0,0,18.7771429,-14.6707143,40.268712,-121.089479
243,1,7.920468460713852e-17,1286,Conventional Hydroelectric,3.33335761,10.0,0,0,18.7771429,-14.6707143,40.929297,-121.544462
244,1,7.944979498588782e-17,8427,Conventional Hydroelectric,3.33335761,10.0,0,0,18.7771429,-14.6707143,40.960675,-121.548657
246,IC1,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC10,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC2,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC3,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC4,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC5,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC6,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC7,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC8,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
246,IC9,8.552233422881037e-17,170,Natural Gas Internal Combustion Engine,16.7001233,16.7,0,0,12.5222222,-5.56666667,40.7415,-124.2103
248,1,3.359627500085648e-16,1746,Conventional Hydroelectric,2.53335168,7.6,0,0,18.7771429,-14.6707143,40.400988,-121.965502
249,1,-6.339199185648701e-16,1728,Conventional Hydroelectric,28.3668759,85.1,0,0,41.2,-28.4,40.992295,-121.975182
249,2,-6.262026429762913e-16,1728,Conventional Hydroelectric,27.8335386,83.5,0,0,40.4,-27.8,40.992295,-121.975182
250,H1,2.997599272490086e-17,1643,Conventional Hydroelectric,3.76669415,11.3,0,0,18.7771429,-14.6707143,37.092486,-119.552826
250,H3,2.997599272490086e-17,1643,Conventional Hydroelectric,3.76669415,11.3,0,0,18.7771429,-14.6707143,37.092486,-119.552826
253,1,8.849021342920424e-16,1734,Conventional Hydroelectric,0.500003463,1.5,0,0,18.7771429,-14.6707143,40.677827,-121.873253
258,1,5.805464435176851e-16,615,Conventional Hydroelectric,1.13334137,3.4,0,0,18.7771429,-14.6707143,37.52301,-120.329905
260,CT1A,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
260,CT1B,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
260,CT2A,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
260,CT2B,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
260,ST1,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
260,ST2,-2.027886838620683e-15,7971,Natural Gas Fired Combined Cycle,181.82405,233.0,0,0,144.4,-77.7,36.804837,-121.782241
261,1,5.522834479366457e-16,60,Conventional Hydroelectric,1.20000852,3.6,0,0,18.7771429,-14.6707143,38.147093,-120.446396
264,1,9.685667872183925e-16,1448,Conventional Hydroelectric,0.53333704,1.6,0,0,18.7771429,-14.6707143,38.032103,-120.326537
265,H1,-1.0762159381813396e-16,8553,Conventional Hydroelectric,11.5334181,34.6,0,0,16.8,-11.5,40.99084,-121.498243
265,H2,-1.0762159381813396e-16,8553,Conventional Hydroelectric,11.5334181,34.6,0,0,16.8,-11.5,40.99084,-121.498243
267,1,-3.15077098440584e-16,1727,Conventional Hydroelectric,17.2334603,51.7,0,0,25.0,-17.2,40.986361,-121.84944
267,2,-3.15077098440584e-16,1727,Conventional Hydroelectric,17.2334603,51.7,0,0,25.0,-17.2,40.986361,-121.84944
268,H1,-1.5324410071296295e-16,1730,Conventional Hydroelectric,12.733427,38.2,0,0,21.6,-12.7,40.986197,-121.977594
268,H2,-1.5324410071296295e-16,1730,Conventional Hydroelectric,12.733427,38.2,0,0,21.6,-12.7,40.986197,-121.977594
268,H3,-9.89662243255622e-17,1730,Conventional Hydroelectric,11.066748,33.2,0,0,24.9,-11.1,40.986197,-121.977594
268,H4,-7.009455545169784e-17,1730,Conventional Hydroelectric,10.6667451,32.0,0,0,24.0,-10.7,40.986197,-121.977594
269,H1,-1.7541723374081318e-16,1729,Conventional Hydroelectric,13.2000971,39.6,0,0,19.2,-13.2,40.922568,-121.992906
269,H2,-1.7541723374081318e-16,1729,Conventional Hydroelectric,13.2000971,39.6,0,0,19.2,-13.2,40.922568,-121.992906
274,1,4.555291499121779e-16,1501,Conventional Hydroelectric,1.46667714,4.4,0,0,18.7771429,-14.6707143,39.361786,-123.127934
274,2,8.525875326054834e-16,1501,Conventional Hydroelectric,0.666671338,2.0,0,0,18.7771429,-14.6707143,39.361786,-123.127934
274,3,6.432808578928389e-16,1501,Conventional Hydroelectric,1.00000706,3.0,0,0,18.7771429,-14.6707143,39.361786,-123.127934
275,H1,-4.3371445799575997e-16,2220,Conventional Hydroelectric,21.0001548,63.0,0,0,30.5,-21.0,39.90521,-121.345226
275,H2,-4.3371445799575997e-16,2220,Conventional Hydroelectric,21.0001548,63.0,0,0,30.5,-21.0,39.90521,-121.345226
279,1,-1.5990657456142077e-17,32,Conventional Hydroelectric,4.10002996,12.3,0,0,18.7771429,-14.6707143,38.497914,-120.21811
279,2,-1.826638293359022e-17,32,Conventional Hydroelectric,9.90007271,29.7,0,0,14.4,-9.9,38.497914,-120.21811
280,1,3.359627293976239e-16,1745,Conventional Hydroelectric,2.23334946,6.7,0,0,18.7771429,-14.6707143,40.395396,-121.879186
281,1,2.468626238869478e-16,746,Conventional Hydroelectric,2.3333502,7.0,0,0,18.7771429,-14.6707143,39.324613,-120.644807
282,1,5.388318974292645e-16,746,Conventional Hydroelectric,1.2333421,3.7,0,0,18.7771429,-14.6707143,39.324592,-120.645375
283,1,2.7227149955084214e-16,746,Conventional Hydroelectric,2.20001588,6.6,0,0,18.7771429,-14.6707143,39.337679,-120.635467
284,1,3.139644436021216e-16,1502,Conventional Hydroelectric,2.00001441,6.0,0,0,18.7771429,-14.6707143,38.18653,-120.11168
285,HC1,-6.204415237105187e-16,1890,Conventional Hydroelectric,27.3002013,81.9,0,0,39.7,-27.3,38.139048,-120.370325
287,H1,4.289271127559516e-17,8623,Conventional Hydroelectric,8.50006236,25.5,0,0,15.8,-8.5,38.449291,-120.492645
287,H2,9.591706056903614e-18,8623,Conventional Hydroelectric,8.90006533,26.7,0,0,16.5,-8.9,38.449291,-120.492645
289,1,4.778143937240117e-16,1892,Conventional Hydroelectric,1.40000998,4.2,0,0,18.7771429,-14.6707143,36.163076,-118.707104
289,2,4.778143937240117e-16,1892,Conventional Hydroelectric,1.40000998,4.2,0,0,18.7771429,-14.6707143,36.163076,-118.707104
290,1,3.359626911619136e-16,1745,Conventional Hydroelectric,2.8333539,8.5,0,0,18.7771429,-14.6707143,40.459111,-121.86708
291,1,-5.434143914401309e-17,1958,Conventional Hydroelectric,4.53336649,13.6,0,0,18.7771429,-14.6707143,38.420898,-120.549572
292,1,-5.4054084531318837e-17,1755,Conventional Hydroelectric,4.53336649,13.6,0,0,18.7771429,-14.6707143,38.889862,-121.098525
292,2,6.784817616728937e-16,1755,Conventional Hydroelectric,0.933339916,2.8,0,0,18.7771429,-14.6707143,38.889862,-121.098525
294,1,1.1474327248680427e-16,1724,Conventional Hydroelectric,3.33335758,10.0,0,0,7.5,-3.35,41.978914,-122.335317
294,2,1.1474327248680427e-16,1724,Conventional Hydroelectric,3.33335758,10.0,0,0,7.5,-3.35,41.978914,-122.335317
295,1,2.382515898279621e-18,8064,Conventional Hydroelectric,4.50003288,13.5,0,0,6.55,-4.5,41.975716,-122.358127
295,2,2.382515898279621e-18,8064,Conventional Hydroelectric,4.50003288,13.5,0,0,6.55,-4.5,41.975716,-122.358127
296,1,1.1721171214949902e-15,8064,Conventional Hydroelectric,0.166667613,0.5,0,0,6.55,-4.5,41.985605,-122.360455
296,2,1.2182304907677598e-15,8064,Conventional Hydroelectric,0.133334067,0.4,0,0,6.55,-4.5,41.985605,-122.360455
296,3,9.723757692183735e-16,8064,Conventional Hydroelectric,0.400002707,1.2,0,0,6.55,-4.5,41.985605,-122.360455
297,1,1.1059493735408275e-16,1723,Conventional Hydroelectric,6.00004391,18.0,0,0,18.7771429,-14.6707143,41.932981,-122.43678
314,1,7.656545338811707e-16,1722,Conventional Hydroelectric,0.666671339,2.0,0,0,18.7771429,-14.6707143,32.673097,-115.392026
314,2,7.656545338811707e-16,1722,Conventional Hydroelectric,0.666671339,2.0,0,0,18.7771429,-14.6707143,32.673097,-115.392026
315,3,-7.090356143145695e-16,8113,Natural Gas Steam Turbine,0.0,310.0,0,0,0.0,0.0,33.7688,-118.1009
315,4,-7.090356143145695e-16,8113,Natural Gas Steam Turbine,0.0,310.0,0,0,0.0,0.0,33.7688,-118.1009
315,5,-1.1049563964236225e-15,8113,Natural Gas Steam Turbine,0.0,495.0,0,0,0.0,0.0,33.7688,-118.1009
318,3,-1.4597101980527863e-16,1632,Conventional Hydroelectric,5.26670527,15.8,0,0,5.325,-5.325,37.2,-119.3069
318,4,-1.4597101980527863e-16,1632,Conventional Hydroelectric,5.26670527,15.8,0,0,5.325,-5.325,37.2,-119.3069
318,5,-1.854120545206686e-16,1632,Conventional Hydroelectric,5.83337612,17.5,0,0,5.325,-5.325,37.2,-119.3069
318,6,-1.854120545206686e-16,1632,Conventional Hydroelectric,5.83337612,17.5,0,0,5.325,-5.325,37.2,-119.3069
319,1,-3.1539433195455514e-16,1644,Conventional Hydroelectric,11.3334167,34.0,0,0,0.0,0.0,37.148517,-119.386623
319,2,-3.1539433195455514e-16,1644,Conventional Hydroelectric,11.3334167,34.0,0,0,0.0,0.0,37.148517,-119.386623
319,3,-3.1539433195455514e-16,1644,Conventional Hydroelectric,11.3334167,34.0,0,0,0.0,0.0,37.148517,-119.386623
319,4,-3.3575384410208394e-16,1644,Conventional Hydroelectric,12.0000882,36.0,0,0,17.4,-12.0,37.148517,-119.386623
319,5,-3.4355344771639835e-16,1644,Conventional Hydroelectric,12.1667561,36.5,0,0,17.7,-12.2,37.148517,-119.386623
321,1,-2.3184553029408713e-16,1635,Conventional Hydroelectric,10.0000735,30.0,0,0,0.0,0.0,37.2096,-119.3289
321,2,-4.687398866382809e-16,1635,Conventional Hydroelectric,15.0001104,45.0,0,0,21.8,-15.0,37.2096,-119.3289
322,1,-6.155911961605526e-16,1632,Conventional Hydroelectric,18.3334684,55.0,0,0,5.325,-5.325,37.200062,-119.30681
322,2,-6.155911961605526e-16,1632,Conventional Hydroelectric,18.3334684,55.0,0,0,5.325,-5.325,37.200062,-119.30681
323,1,6.663557423685176e-16,1631,Conventional Hydroelectric,0.833339198,2.5,0,0,18.7771429,-14.6707143,37.273581,-118.573339
323,2,6.663557423685176e-16,1631,Conventional Hydroelectric,0.833339198,2.5,0,0,18.7771429,-14.6707143,37.273581,-118.573339
323,3,6.7210178259647975e-16,1631,Conventional Hydroelectric,0.766672054,2.3,0,0,18.7771429,-14.6707143,37.273581,-118.573339
324,1,6.791225421774882e-16,8381,Conventional Hydroelectric,0.933339916,2.8,0,0,18.7771429,-14.6707143,37.301962,-118.531957
324,2,6.791225421774882e-16,8381,Conventional Hydroelectric,0.933339916,2.8,0,0,18.7771429,-14.6707143,37.301962,-118.531957
324,3,6.791225421774882e-16,8381,Conventional Hydroelectric,0.933339916,2.8,0,0,18.7771429,-14.6707143,37.301962,-118.531957
325,1,1.0430123720265284e-15,1629,Conventional Hydroelectric,0.333335524,1.0,0,0,18.7771429,-14.6707143,37.323035,-118.501714
325,2,1.0430123720265284e-15,1629,Conventional Hydroelectric,0.333335524,1.0,0,0,18.7771429,-14.6707143,37.323035,-118.501714
325,3,7.285489636165032e-16,1629,Conventional Hydroelectric,0.66667134,2.0,0,0,18.7771429,-14.6707143,37.323035,-118.501714
325,4,6.902208045355204e-16,1629,Conventional Hydroelectric,0.733338483,2.2,0,0,18.7771429,-14.6707143,37.323035,-118.501714
325,5,7.285489636165032e-16,1629,Conventional Hydroelectric,0.66667134,2.0,0,0,18.7771429,-14.6707143,37.323035,-118.501714
326,1,7.285480720816833e-16,2312,Conventional Hydroelectric,0.66667134,2.0,0,0,18.7771429,-14.6707143,37.3344,-118.4797
326,2,6.663547028668008e-16,2312,Conventional Hydroelectric,0.833339198,2.5,0,0,18.7771429,-14.6707143,37.3344,-118.4797
327,1,8.161206006284715e-16,2247,Conventional Hydroelectric,0.533337043,1.6,0,0,18.7771429,-14.6707143,37.3499,-118.4628
328,1,5.858287512552805e-16,285,Conventional Hydroelectric,1.00000706,3.0,0,0,18.7771429,-14.6707143,35.588069,-118.524804
328,2,5.858287512552805e-16,285,Conventional Hydroelectric,1.00000706,3.0,0,0,18.7771429,-14.6707143,35.588069,-118.524804
328,3,3.1408922496686457e-16,285,Conventional Hydroelectric,2.00001441,6.0,0,0,18.7771429,-14.6707143,35.588069,-118.524804
332,1,8.405424044276841e-16,990,Conventional Hydroelectric,0.500003463,1.5,0,0,18.7771429,-14.6707143,34.155162,-117.397119
332,2,8.405424044276841e-16,990,Conventional Hydroelectric,0.500003463,1.5,0,0,18.7771429,-14.6707143,34.155162,-117.397119
335,2,-4.964402928866181e-16,8343,Natural Gas Steam Turbine,0.0,218.0,0,0,0.0,0.0,33.6439,-117.9792
337,1,6.71606429944819e-16,2313,Conventional Hydroelectric,0.766672054,2.3,0,0,18.7771429,-14.6707143,36.465066,-118.862023
339,1,-8.134632880716859e-17,1663,Conventional Hydroelectric,6.83338338,20.5,0,0,9.9,-6.8,35.776185,-118.436233
339,2,-7.66482547354553e-17,1663,Conventional Hydroelectric,6.60004833,19.8,0,0,18.7771429,-14.6707143,35.776185,-118.436233
340,1,1.728589936871269e-15,1662,Conventional Hydroelectric,2.20001589,6.6,0,0,3.2,-2.2,35.460303,-118.77959
340,2,1.728589936871269e-15,1662,Conventional Hydroelectric,2.20001589,6.6,0,0,3.2,-2.2,35.460303,-118.77959
340,3,1.728589936871269e-15,1662,Conventional Hydroelectric,2.20001589,6.6,0,0,3.2,-2.2,35.460303,-118.77959
340,4,1.728589936871269e-15,1662,Conventional Hydroelectric,2.20001589,6.6,0,0,3.2,-2.2,35.460303,-118.77959
341,CT1,-6.852807507464968e-16,8347,Natural Gas Fired Combustion Turbine,52.3033303,63.0,0,0,30.5,-21.0,33.7641,-118.2248
341,CT2,-6.852807507464968e-16,8347,Natural Gas Fired Combustion Turbine,52.3033303,63.0,0,0,30.5,-21.0,33.7641,-118.2248
341,CT3,-6.852807507464968e-16,8347,Natural Gas Fired Combustion Turbine,52.3033303,63.0,0,0,30.5,-21.0,33.7641,-118.2248
341,CT4,-6.852807507464968e-16,8347,Natural Gas Fired Combustion Turbine,52.3033303,63.0,0,0,30.5,-21.0,33.7641,-118.2248
344,1,-1.1586508559545419e-15,1636,Conventional Hydroelectric,31.6669003,95.0,0,0,0.0,0.0,37.220302,-119.337983
344,2,-1.1586508559545419e-15,1636,Conventional Hydroelectric,31.6669003,95.0,0,0,0.0,0.0,37.220302,-119.337983
350,1,-1.9918874943147782e-15,1483,Natural Gas Steam Turbine,0.0,806.0,0,0,499.5,-268.7,34.1292,-119.1689
350,2,-1.9918874943147782e-15,1483,Natural Gas Steam Turbine,0.0,806.0,0,0,499.5,-268.7,34.1292,-119.1689
353,1,1.617893840095324e-17,1602,Conventional Hydroelectric,3.76669416,11.3,0,0,18.7771429,-14.6707143,37.944237,-119.2161
356,5,-3.4561417625569187e-16,7747,Natural Gas Steam Turbine,0.0,163.2,0,0,0.0,0.0,33.8504,-118.395
356,6,-3.4561417625569187e-16,7747,Natural Gas Steam Turbine,0.0,163.2,0,0,0.0,0.0,33.8504,-118.395
356,8,-1.1091582868519405e-15,7747,Natural Gas Steam Turbine,0.0,495.0,0,0,0.0,0.0,33.8504,-118.395
357,1,3.220826533449476e-16,2361,Conventional Hydroelectric,1.96668083,5.9,0,0,18.7771429,-14.6707143,37.766954,-119.123284
357,2,2.354160327513169e-16,2361,Conventional Hydroelectric,2.40001736,7.2,0,0,18.7771429,-14.6707143,37.766954,-119.123284
358,MV3A,-4.3219956270475315e-15,7808,Natural Gas Fired Combined Cycle,164.601216,164.6,0,0,123.5,-54.9,34.0818,-117.2418
358,MV3B,-4.3219956270475315e-15,7808,Natural Gas Fired Combined Cycle,164.601216,164.6,0,0,123.5,-54.9,34.0818,-117.2418
358,MV3C,-1.7577542766213354e-15,7808,Natural Gas Fired Combined Cycle,144.931702,189.2,0,0,141.9,-63.1,34.0818,-117.2418
358,MV4A,-4.3219956270475315e-15,7808,Natural Gas Fired Combined Cycle,164.601216,164.6,0,0,123.5,-54.9,34.0818,-117.2418
358,MV4B,-4.3219956270475315e-15,7808,Natural Gas Fired Combined Cycle,164.601216,164.6,0,0,123.5,-54.9,34.0818,-117.2418
358,MV4C,-1.7577542766213354e-15,7808,Natural Gas Fired Combined Cycle,144.931702,189.2,0,0,141.9,-63.1,34.0818,-117.2418
361,1,1.0531825327236245e-15,1842,Conventional Hydroelectric,0.266668341,0.8,0,0,18.7771429,-14.6707143,34.14522,-117.058481
361,2,1.0531825327236245e-15,1842,Conventional Hydroelectric,0.266668341,0.8,0,0,18.7771429,-14.6707143,34.14522,-117.058481
361,3,1.0531825327236245e-15,1842,Conventional Hydroelectric,0.266668341,0.8,0,0,18.7771429,-14.6707143,34.14522,-117.058481
361,4,1.0531825327236245e-15,1842,Conventional Hydroelectric,0.266668341,0.8,0,0,18.7771429,-14.6707143,34.14522,-117.058481
365,1,8.92868575684395e-16,1892,Conventional Hydroelectric,0.433336296,1.3,0,0,18.7771429,-14.6707143,36.13568,-118.788868
365,2,8.92868575684395e-16,1892,Conventional Hydroelectric,0.433336296,1.3,0,0,18.7771429,-14.6707143,36.13568,-118.788868
376,1,2.173618390972336e-16,2237,Conventional Hydroelectric,2.5000181,7.5,0,0,4.76666667,-2.63333333,38.2569,-120.8507
376,2,2.173618390972336e-16,2237,Conventional Hydroelectric,2.5000181,7.5,0,0,4.76666667,-2.63333333,38.2569,-120.8507
376,3,1.5974779895165181e-16,2237,Conventional Hydroelectric,2.86668747,8.6,0,0,4.76666667,-2.63333333,38.2569,-120.8507
377,1,-1.934344456507509e-16,1693,Natural Gas Fired Combined Cycle,10.3114346,20.0,0,0,12.4,-6.7,34.1556,-118.2782
377,2,-1.934344456507509e-16,1693,Natural Gas Fired Combined Cycle,10.3114346,20.0,0,0,12.4,-6.7,34.1556,-118.2782
377,3,1.2772041639312326e-16,1693,Landfill Gas,0.0,23.0,0,0,14.3,-7.7,34.1556,-118.2782
377,4,1.5203614340801796e-16,1693,Natural Gas Steam Turbine,0.0,50.0,0,0,31.0,-16.7,34.1556,-118.2782
377,5,1.5203614340801796e-16,1693,Natural Gas Steam Turbine,0.0,50.0,0,0,31.0,-16.7,34.1556,-118.2782
377,8A,-6.494105004210839e-16,1693,Natural Gas Fired Combined Cycle,25.4001876,25.4,0,0,12.3,-8.5,34.1556,-118.2782
377,8BC,-1.5289394671282407e-15,1693,Natural Gas Fired Combined Cycle,55.100407,55.1,0,0,26.7,-18.4,34.1556,-118.2782
377,9,-6.888193445001744e-16,1693,Natural Gas Fired Combustion Turbine,52.5777524,57.4,0,0,35.6,-19.1,34.1556,-118.2782
380,1,-5.615700760325962e-16,1446,Conventional Hydroelectric,26.133526,78.4,0,0,25.8,-25.8,37.896649,-119.9675
380,2,-5.615700760325962e-16,1446,Conventional Hydroelectric,26.133526,78.4,0,0,25.8,-25.8,37.896649,-119.9675
382,1,-1.710477357343793e-16,1446,Conventional Hydroelectric,13.1667635,39.5,0,0,13.0,-13.0,37.877667,-119.953233
382,2,-1.710477357343793e-16,1446,Conventional Hydroelectric,13.1667635,39.5,0,0,13.0,-13.0,37.877667,-119.953233
382,3,-1.273425188392627e-16,1446,Conventional Hydroelectric,12.1667561,36.5,0,0,17.7,-12.2,37.877667,-119.953233
385,1,3.988358774718797e-16,194,Conventional Hydroelectric,1.66667861,5.0,0,0,18.7771429,-14.6707143,32.705435,-115.030975
385,2,3.988358774718797e-16,194,Conventional Hydroelectric,1.66667861,5.0,0,0,18.7771429,-14.6707143,32.705435,-115.030975
386,1,4.1754254103988657e-16,1719,Conventional Hydroelectric,1.60001146,4.8,0,0,18.7771429,-14.6707143,32.705428,-115.126103
386,2,4.582414359815587e-16,1719,Conventional Hydroelectric,1.46667714,4.4,0,0,18.7771429,-14.6707143,32.705428,-115.126103
387,1,8.158839909397018e-17,1718,Conventional Hydroelectric,3.33335761,10.0,0,0,18.7771429,-14.6707143,32.705341,-115.219067
387,2,9.749637489497253e-17,1718,Conventional Hydroelectric,3.20002329,9.6,0,0,18.7771429,-14.6707143,32.705341,-115.219067
388,1,-1.2153503358542338e-16,1528,Conventional Hydroelectric,5.50004029,16.5,0,0,12.4,-5.5,32.736642,-114.713858
388,2,-1.2153503358542338e-16,1528,Conventional Hydroelectric,5.50004029,16.5,0,0,12.4,-5.5,32.736642,-114.713858
389,2,-3.165223349563208e-16,7751,Natural Gas Fired Combined Cycle,18.4826212,34.5,0,0,21.4,-11.5,32.802222,-115.54
389,2A,-2.5061207188612845e-15,7751,Natural Gas Fired Combined Cycle,89.900664,89.9,0,0,55.7,-30.0,32.802222,-115.54
389,30,-1.0622985183062535e-15,7751,Natural Gas Fired Combined Cycle,61.1501635,65.9,0,0,61.2301676,-35.8709497,32.802222,-115.54
389,31,-8.738724177824858e-16,7751,Natural Gas Fired Combined Cycle,43.2003189,43.2,0,0,61.2301676,-35.8709497,32.802222,-115.54
389,32,-8.738724177824858e-16,7751,Natural Gas Fired Combined Cycle,43.2003189,43.2,0,0,61.2301676,-35.8709497,32.802222,-115.54
389,4,-3.1415792103862995e-17,7751,Natural Gas Steam Turbine,0.0,81.6,0,0,50.6,-27.2,32.802222,-115.54
389,BESS,-3.027533017593117e-16,7751,Batteries,18.2432311,30.0,0,0,0.0,0.0,32.802222,-115.54
