 07/12/2019 Effective Dec. 13, 2023, the methodology for tracking natural gas data was updated. Data posted prior to that is not comparable.,00:00,00:05,00:10,00:15,00:20,00:25,00:30,00:35,00:40,00:45,00:50,00:55,01:00,01:05,01:10,01:15,01:20,01:25,01:30,01:35,01:40,01:45,01:50,01:55,02:00,02:05,02:10,02:15,02:20,02:25,02:30,02:35,02:40,02:45,02:50,02:55,03:00,03:05,03:10,03:15,03:20,03:25,03:30,03:35,03:40,03:45,03:50,03:55,04:00,04:05,04:10,04:15,04:20,04:25,04:30,04:35,04:40,04:45,04:50,04:55,05:00,05:05,05:10,05:15,05:20,05:25,05:30,05:35,05:40,05:45,05:50,05:55,06:00,06:05,06:10,06:15,06:20,06:25,06:30,06:35,06:40,06:45,06:50,06:55,07:00,07:05,07:10,07:15,07:20,07:25,07:30,07:35,07:40,07:45,07:50,07:55,08:00,08:05,08:10,08:15,08:20,08:25,08:30,08:35,08:40,08:45,08:50,08:55,09:00,09:05,09:10,09:15,09:20,09:25,09:30,09:35,09:40,09:45,09:50,09:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55
Imports,2895,2874,2855,2916,2989,3033,3000,2972,2940,2899,2859,2828,2781,2808,2836,2836,2838,2841,2807,2788,2780,2790,2792,2770,2764,2766,2800,2823,2840,2822,2803,2803,2802,2806,2789,2790,2836,2877,2893,2905,2903,2910,2917,2949,2951,2936,2908,2889,2887,2886,2834,2858,2872,2861,2866,2872,2892,2923,2970,3004,3049,3094,3105,3135,3187,3182,3196,3211,3219,3219,3218,3218,3215,3260,3390,3445,3459,3406,3335,3334,3376,3358,3323,3225,3122,3055,3089,3082,2984,2852,2756,2661,2570,2556,2498,2491,2428,2374,2462,2469,2432,2341,2317,2280,2219,2183,2108,2094,2023,1934,1900,1893,1889,1899,1877,1865,1849,1842,1792,1804,1834,1835,1859,1838,1847,1798,1795,1715,1667,1674,1609,1591,1623,1681,1709,1703,1715,1691,1704,1722,1683,1662,1624,1558,1507,1424,1252,1298,1224,1118,1071,1005,942,895,778,764,813,800,830,908,954,978,992,1026,989,998,1033,1086,1125,1090,1132,1262,1315,1335,1276,1285,1311,1296,1270,1246,1247,1316,1487,1463,1511,1556,1492,1437,1429,1426,1467,1529,1578,1594,1619,1705,1786,1888,1914,1935,1994,1996,2011,2057,2049,2133,2189,2208,2317,2351,2357,2358,2312,2308,2268,2289,2322,2336,2381,2513,2572,2652,2726,2851,2967,3064,3167,3250,3332,3410,3361,3448,3488,3553,3570,3625,3678,3714,3757,3737,3731,3658,3653,3665,3683,3669,3639,3573,3545,3524,3501,3476,3496,3523,3703,3639,3626,3603,3573,3573,3580,3545,3510,3466,3407,3288,3202,3026,2952,2945,2949,2936,2978,3019,3050,3025,3044,3041,3111,3135,3125,3126,3092,3083,3066,3032,2993,2967
Natural gas,4105,4092,4045,3964,3893,3828,3850,3836,3822,3810,3791,3767,3757,3681,3628,3615,3571,3531,3511,3487,3461,3438,3411,3369,3322,3293,3224,3196,3159,3141,3118,3093,3065,3044,3032,2989,2953,2955,2961,2965,2951,2939,2927,2958,2971,2970,2992,2995,2983,3021,3098,3081,3082,3065,2986,3000,2993,3007,3025,3023,3084,3087,3147,3169,3186,3237,3264,3268,3299,3323,3340,3345,3339,3349,3351,3329,3304,3356,3362,3303,3268,3254,3264,3318,3354,3379,3305,3315,3318,3348,3344,3293,3281,3237,3183,3165,3152,3144,3156,3189,3194,3187,3163,3170,3194,3179,3199,3222,3248,3284,3294,3187,3165,3188,3186,3204,3251,3264,3239,3257,3242,3227,3219,3261,3292,3306,3358,3409,3454,3460,3469,3475,3454,3449,3471,3537,3561,3621,3657,3653,3688,3768,3820,3862,3912,3957,3816,3779,3871,4033,4138,4263,4423,4512,4657,4742,4810,4839,4968,5052,5061,5162,5257,5239,5254,5297,5337,5355,5348,5401,5453,5401,5411,5493,5602,5690,5716,5710,5773,5785,5825,5847,5658,5655,5708,5666,5684,5650,5714,5804,5831,5743,5703,5671,5598,5474,5425,5413,5535,5598,5551,5546,5531,5508,5520,5552,5586,5592,5547,5531,5597,5678,5760,5799,5857,5878,5936,5950,6001,5992,6036,6105,6179,6253,6328,6389,6443,6490,6529,6547,6600,6598,6689,6649,6682,6666,6705,6684,6651,6626,6596,6621,6549,6475,6478,6482,6476,6462,6439,6407,6389,6372,6328,6247,5998,5900,5880,5870,5875,5809,5742,5702,5685,5642,5601,5517,5421,5446,5431,5383,5314,5235,5066,4914,4815,4765,4683,4615,4602,4628,4577,4511,4473,4407,4365,4364,4336,4285
Biogas,117,117,117,117,118,118,119,119,119,119,119,120,119,119,120,120,120,120,120,120,119,119,119,119,119,119,120,120,121,120,120,121,121,121,121,121,121,122,122,122,122,122,122,123,122,123,123,123,123,123,123,122,122,122,122,121,121,121,121,122,122,122,122,122,121,121,121,120,120,120,120,120,119,120,120,120,119,119,119,119,119,120,121,121,120,120,119,119,119,119,119,118,118,118,117,119,120,120,120,121,121,122,121,121,120,120,119,120,120,122,122,121,122,122,122,122,122,122,121,120,120,119,120,120,122,122,122,121,121,121,120,120,120,120,118,119,117,115,115,114,115,114,114,114,114,114,115,116,116,116,115,114,114,115,113,113,114,116,116,116,116,115,115,114,114,114,115,116,117,117,118,120,120,120,120,120,119,119,118,119,118,118,118,118,118,118,117,117,117,118,118,117,117,117,117,118,117,118,119,119,118,119,118,118,118,118,119,118,118,118,118,118,119,118,118,117,117,117,118,119,119,118,119,119,119,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,116,111,105,105,104,107,109,114,116,117,117,117,117,118,118,117,117,117,117,117,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,117,117,117,117,117,117,116,117,117,117
Biomass,168,169,169,170,170,171,171,171,170,171,171,171,173,173,172,172,172,171,172,172,171,172,171,172,172,172,173,172,174,174,174,175,174,173,172,173,174,176,175,176,177,176,175,175,176,177,176,176,178,178,177,178,178,177,177,176,176,177,177,177,177,177,178,178,177,176,177,175,176,176,175,175,174,173,174,173,173,173,174,174,176,176,176,177,175,174,172,172,174,172,173,172,172,173,175,176,178,179,179,181,180,179,179,180,180,180,181,178,178,178,179,178,179,179,180,180,181,180,178,179,178,180,180,180,178,177,176,176,177,176,175,175,175,175,175,174,175,175,175,175,174,173,173,173,173,174,176,178,179,179,177,176,175,172,174,172,170,169,169,168,167,166,167,170,170,169,169,170,171,170,173,175,177,176,174,174,175,175,174,172,171,169,171,170,170,170,169,170,171,171,172,171,172,172,173,174,173,173,175,175,175,175,176,174,173,172,171,172,172,173,172,172,170,169,170,169,170,170,172,175,173,170,172,172,173,171,171,171,170,170,172,171,171,171,172,172,172,172,172,170,171,170,171,170,170,169,169,169,169,169,168,170,170,170,170,167,168,168,167,168,168,167,167,167,167,167,166,165,166,166,165,167,168,168,168,168,169,169,169,170,169,168,169,168,167,168,168,171
Geothermal,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,9,9,9,8,9,9,9,9,9,9,8,8,8,9,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Coal,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,9,9,9,9,9,9,9,9
