county,0
 County,
Alameda County,26.746050245371976
Alpine County,17.9747107
Amador County,3.3467401977026263
Butte County,5.302015736717426
Calaveras County,3.86206528182532
Clark County,
Colusa County,4.089387949208596
Contra Costa County,4.091440163603226
El Dorado County,-25.32282486912546
Esmeralda County,4.12650166
Fresno County,-30.866405389417
Glenn County,-2.154676744107736
Humboldt County,-14.448306690872645
Imperial County,-20.569914873688628
Inyo County,2.473557869029042
Josephine County,
Kern County,-49.812337887671006
Kings County,-9.803268308591333
Klamath County,
La Paz County,-62.38171638930359
Lake County,-40.584782996492805
Lassen County,10.393440967607578
Los Angeles County,24.836496266536848
Madera County,9.548258882903681
Maricopa County,
Marin County,22.116714577399673
Mariposa County,2.259671035165357
Mendocino County,-48.08805790872434
Merced County,-4.269758765053654
Modoc County,2.6191841024913765
Mono County,-0.29168915623226965
Monterey County,-17.123401820783947
Municipio de Mexicali County,5.34211592
Municipio de Tijuana County,-12.453984536622425
Napa County,22.07484649204441
Nevada County,2.8088344493820925
Orange County,21.795226037669067
Placer County,7.0445856716895925
Plumas County,3.84359958252766
Riverside County,-44.95049759279737
Sacramento County,-36.301363874835396
San Benito County,-63.47014768856034
San Bernardino County,-51.75704441059671
San Diego County,5.5292555458213295
San Francisco County,76.70816213673363
San Joaquin County,0.9293640216823165
San Luis Obispo County,-1068.0499935935072
San Mateo County,33.853934153719436
Santa Barbara County,-531.8466871242118
Santa Clara County,29.459846496467385
Santa Cruz County,24.342004230399695
Shasta County,-2.0099124856891866
Sierra County,2.7366060109020744
Siskiyou County,4.186690299018188
Solano County,21.910678553998082
Sonoma County,-16.581076140309634
Stanislaus County,-10.21545927218404
Sutter County,7.620003600398815
Tehama County,-4.293271979989791
Trinity County,-14.322168747701644
Tulare County,10.772647132167858
Tuolumne County,3.488229390238536
Ventura County,16.186390374085622
Yolo County,20.73835923330366
Yuba County,5.246226517531567
Yuma County,3.10282359
